,序号,基金代码,基金简称,日期,单位净值,累计净值,日增长率,近1周,近1月,近3月,近6月,近1年,近2年,近3年,今年来,成立来,自定义,手续费
333,334,004790,富荣中证500指数A,2021-11-15,1.4441,1.4441,-0.99,0.81,-2.04,-4.68,8.02,13.92,49.45,60.94,11.99,44.41,13.4921,0.12%
334,335,162216,泰达中证500指数增强(LOF),2021-11-15,1.5571,2.7354,-0.87,0.41,-2.88,-5.64,8,17.14,69.12,94.14,14.76,268.53,16.6506,0.12%
335,336,004791,富荣中证500指数C,2021-11-15,1.4383,1.4383,-1,0.80,-2.06,-4.71,7.96,13.80,49.11,60.42,11.89,43.83,13.3838,0.00%
336,337,010749,浙商创业板指数增强A,2021-11-15,1.1903,1.1903,-0.96,0.76,2.55,-0.58,7.93,,,,,19.03,20.18,0.12%
337,338,460220,华泰柏瑞上证中小盘ETF联接,2021-11-15,1.5328,1.5328,-0.53,0.36,-0.50,-0.86,7.81,14.96,50.22,67.61,8.72,53.28,14.1323,0.15%
338,339,160806,长盛同庆中证800(LOF),2021-11-12,1.7960,1.9770,0,1.24,1.07,0.45,7.80,12.91,56.04,99.21,6.21,119.40,12.7751,0.12%
339,340,010750,浙商创业板指数增强C,2021-11-15,1.1864,1.1864,-0.96,0.75,2.51,-0.71,7.66,,,,,18.64,19.79,0.00%
340,341,161907,万家中证红利指数(LOF),2021-11-12,2.1901,2.1901,-0.45,1.99,-3.54,-1.43,7.62,12.96,35.28,51.43,17.57,119.01,11.4725,0.15%
341,342,007431,浙商之江凤凰联接,2021-11-12,1.5827,1.5827,0.37,2.23,-1.17,-0.09,7.58,19.39,61.17,,16,58.27,18.1825,0.08%
342,343,004945,长信中证500指数增强A,2021-11-15,1.6636,1.6636,-0.82,1.36,-1.43,-2.79,7.57,16.38,80.45,105.59,13.78,66.34,16.0429,0.15%
343,344,161612,融通深证成份指数A,2021-11-12,1.3680,1.4110,0.15,1.79,4.03,-1.01,7.55,11.70,64.34,108.60,6.20,41.93,11.3416,0.12%
344,345,510080,长盛全债指数增强债券,2021-11-12,1.4629,2.7724,0.01,-0.09,0.52,-0.51,7.53,8.72,24.10,34.40,7.15,329.24,9.3820,0.10%
345,346,004875,融通深证成份指数C,2021-11-12,1.3710,1.3710,0.15,1.78,4.02,-1.15,7.36,11.28,63.02,106.17,5.79,58.50,10.9223,0.00%
346,347,003318,景顺中证500行业中性低波动,2021-11-12,1.3676,1.3676,0.32,1.54,-1.30,2.61,7.22,16.35,50.17,67.58,16.92,36.76,15.0307,0.12%
347,348,501029,华宝标普中国A股红利机会指数A,2021-11-15,1.2778,1.3078,0.19,2.58,0.36,6.43,7.22,14.34,39.70,43.88,16.47,31.34,11.9262,0.10%
348,349,009374,浦银安盛MSCI中国A股ETF联接A,2021-11-12,1.1966,1.1966,-0.22,0.77,1.30,0.98,7.19,15.33,,,8.04,19.66,15.2350,0.12%
349,350,160516,博时中证全指证券公司指数(LOF),2021-11-15,1.3553,0.9381,-0.57,2.33,0.26,4.66,7.05,2.27,23.04,42.44,-2.52,-6.19,2.1354,0.10%
350,351,009375,浦银安盛MSCI中国A股ETF联接C,2021-11-12,1.1926,1.1926,-0.22,0.76,1.28,0.90,7.03,14.99,,,7.76,19.26,14.9051,0.00%
351,352,005125,华宝标普中国A股红利机会指数C,2021-11-15,1.2562,1.2862,0.18,2.56,0.33,6.32,7.01,13.89,38.59,42.18,16.07,19.08,11.4875,0.00%
352,353,005832,景顺MSCI中国A股国际通联接,2021-11-12,1.6551,1.6551,-0.19,0.64,1.44,0.77,6.89,16.24,55.67,90.46,7.80,65.51,16.1229,0.12%
353,354,160224,国泰中证计算机主题ETF联接A,2021-11-12,0.9522,1.0425,1.01,2.22,4.94,-2.40,6.82,-0.19,45.36,94.76,1.14,6.07,0.9542,0.10%
354,355,501060,中金优选300指数(LOF)A,2021-11-15,1.7845,1.7845,0.11,1.34,-1.24,-0.23,6.76,11.21,47.37,81.52,8.53,78.45,10.2214,0.10%
355,356,161030,富国中证体育产业指数(LOF)A,2021-11-15,1.0470,0.6940,2.55,4.80,13.68,18.71,6.73,-0.63,28.28,60.87,7.38,-29.38,-3.5487,0.12%
356,357,410010,华富中小企业100指数增强,2021-11-15,1.6480,1.6480,-0.68,0.18,2.65,0.83,6.67,3.53,44.99,65.53,0.23,64.80,4.2015,0.12%
357,358,007806,建信MSCI中国A股指数增强A,2021-11-12,1.5681,1.6651,-0.15,1.19,0.35,-1.54,6.67,18.27,,,11.30,67.17,18.7139,0.15%
358,359,501061,中金优选300指数(LOF)C,2021-11-15,1.7671,1.7671,0.11,1.34,-1.26,-0.30,6.63,10.94,46.62,79.84,8.29,76.71,9.9539,0.00%
359,360,161628,融通中证云计算与大数据主题指数(LOF),2021-11-12,1.1156,0.8121,0.71,1.02,2.54,-6.53,6.55,-2.57,42.07,56.90,-10.05,-17.29,-5.0553,0.12%
360,361,007807,建信MSCI中国A股指数增强C,2021-11-12,1.5562,1.6522,-0.15,1.18,0.32,-1.64,6.46,17.80,,,10.92,65.86,18.2482,0.00%
361,362,007842,南华中证杭州湾区ETF联接A,2021-11-12,1.4030,1.4030,0.27,1.78,2.99,0.21,6.44,10,,,6.51,40.30,9.0386,0.12%
362,363,008778,嘉实中证500指数增强A,2021-11-12,1.4448,1.4448,0.21,1.45,-0.92,-2.27,6.43,17.23,,,14.05,44.48,15.9644,0.10%
363,364,167506,安信深圳科技指数(LOF)A,2021-11-15,1.4173,1.4173,-0.58,3.73,3.83,-6.13,6.41,-2.29,,,-1.53,41.73,-1.1647,0.12%
364,365,007992,华夏中证全指证券公司ETF联接A,2021-11-15,1.2537,1.2537,-0.58,2.26,0.22,4.70,6.34,0.15,,,-4.31,25.37,-0.0079,0.12%
365,366,110021,易方达上证中盘ETF联接A,2021-11-15,2.0052,2.0052,-0.50,0.04,-0.37,-0.36,6.30,15.23,55.32,73.82,7.63,100.52,14.4415,0.12%
366,367,160419,华安中证全指证券公司指数,2021-11-15,1.1564,0.7788,-0.58,2.35,0.26,4.86,6.30,-0.03,36.49,57.91,-4.59,-22.12,-0.1877,0.12%
367,368,167507,安信深圳科技指数(LOF)C,2021-11-15,1.4104,1.4104,-0.59,3.72,3.81,-6.19,6.28,-2.54,,,-1.74,41.04,-1.4107,0.00%
368,369,007843,南华中证杭州湾区ETF联接C,2021-11-12,1.3942,1.3942,0.27,1.77,2.95,0.11,6.22,9.56,,,6.14,39.42,8.6079,0.00%
369,370,008779,嘉实中证500指数增强C,2021-11-12,1.4344,1.4344,0.22,1.44,-0.95,-2.36,6.22,16.76,,,13.66,43.44,15.5097,0.00%
370,371,005829,建信MSCI联接A,2021-11-12,1.7268,1.7268,-0.18,0.79,1.37,0.81,6.19,13.40,48.38,82.17,6.06,72.66,13.3442,0.15%
371,372,007993,华夏中证全指证券公司ETF联接C,2021-11-15,1.2477,1.2477,-0.58,2.26,0.19,4.62,6.18,-0.14,,,-4.56,24.77,-0.3019,0.00%
372,373,004743,易方达上证中盘ETF联接C,2021-11-15,2.0474,2.0474,-0.50,0.04,-0.39,-0.42,6.17,14.94,54.56,72.57,7.40,65.19,14.1589,0.00%
373,374,163109,申万菱信深证成份指数(LOF),2021-11-12,0.7723,0.9906,0.05,1.63,3.83,-0.72,6.17,7.61,50.37,84.34,2.81,7.74,7.1895,0.12%
374,375,006748,富国中证价值ETF联接A,2021-11-15,1.7684,1.7684,0.55,3.20,0.45,3.29,6.13,16.06,55.59,,17.22,76.84,13.3028,0.12%
375,376,010066,方正富邦中证500指数增强A,2021-11-15,1.0534,1.0534,-0.84,0.72,-0.61,-0.40,6.08,,,,5.30,5.34,6.23,0.12%
376,377,001629,天弘中证计算机ETF联接A,2021-11-15,0.9205,0.9205,0.37,2.90,3.71,0.28,6.06,-1.22,26.10,59.37,0.19,-7.95,-2.1864,0.10%
377,378,005830,建信MSCI联接C,2021-11-12,1.7011,1.7011,-0.19,0.78,1.33,0.70,5.97,12.92,47.17,79.82,5.68,70.09,12.8799,0.00%
378,379,001630,天弘中证计算机ETF联接C,2021-11-15,0.9079,0.9079,0.36,2.89,3.69,0.23,5.95,-1.42,25.59,58.42,0.01,-9.21,-2.3743,0.00%
379,380,008590,天弘中证全指证券公司ETF联接A,2021-11-15,1.2232,1.2232,-0.58,2.27,0.20,5.28,5.90,-0.15,,,-4.92,22.32,-0.2998,0.10%
380,381,010067,方正富邦中证500指数增强C,2021-11-15,1.0503,1.0503,-0.85,0.71,-0.73,-0.50,5.87,,,,4.91,5.03,5.93,0.00%
381,382,008591,天弘中证全指证券公司ETF联接C,2021-11-15,1.2184,1.2184,-0.59,2.26,0.18,5.22,5.79,-0.35,,,-5.09,21.84,-0.4953,0.00%
382,383,502010,易方达中证全指证券公司指数(LOF)A,2021-11-15,1.2932,0.8674,-0.58,2.27,0.19,4.93,5.74,-0.44,36.81,55.25,-4.96,-11.56,-0.5961,0.10%
383,384,168701,合煦智远金融科技指数(LOF)A,2021-11-15,1.0797,1.0797,0.26,3.99,3.86,4.01,5.73,-0.06,,,-0.27,7.97,-1.3466,0.15%
384,385,290010,泰信中证200指数,2021-11-15,1.4130,1.4330,-0.56,0.64,1.15,-2.48,5.53,9.70,47.65,69.63,4.36,44.13,9.4761,0.12%
385,386,005965,安信中证500指数增强A,2021-11-15,1.9854,1.9854,-0.41,1.54,-1.14,-4.22,5.52,15.48,62.06,,14.27,98.54,14.6538,0.12%
386,387,006129,华安中证500低波ETF联接A,2021-11-15,1.4046,1.4046,-0.28,1.12,-0.99,1.46,5.47,10.29,34.57,,12.71,40.46,9.2199,0.12%
387,388,168702,合煦智远金融科技指数(LOF)C,2021-11-15,1.0710,1.0710,0.26,3.98,3.82,3.88,5.45,-0.57,,,-0.70,7.10,-1.8469,0.00%
388,389,005966,安信中证500指数增强C,2021-11-15,1.9619,1.9619,-0.41,1.53,-1.17,-4.32,5.31,15.02,60.77,,13.87,96.19,14.1963,0.00%
389,390,005868,平安MSCI中国A股ETF联接A,2021-11-15,1.7747,1.7747,-0.40,0.13,-0.63,0.26,5.31,14.37,55.62,88.20,5.51,77.47,13.7440,0.10%
390,391,005869,平安MSCI中国A股ETF联接C,2021-11-15,1.7669,1.7669,-0.40,0.13,-0.64,0.23,5.26,14.26,55.29,87.47,5.41,76.69,13.6305,0.00%
391,392,006130,华安中证500低波ETF联接C,2021-11-15,1.3833,1.3833,-0.28,1.10,-1.02,1.36,5.26,9.86,33.46,,12.33,38.33,8.7915,0.00%
392,393,005113,平安沪深300指数量化A,2021-11-12,1.4921,1.4921,-0.14,1.35,1.58,0.32,5.02,12.04,54.86,94.08,3.60,49.21,12.2639,0.12%
393,394,000975,MSCI中国A股国际通联接A,2021-11-12,1.4457,1.6115,-0.16,0.76,1.30,0.28,4.94,10.70,47.46,84.24,3.35,66.18,10.5783,0.12%
394,395,008944,上投摩根MSCI中国A股ETF联接A,2021-11-12,1.1455,1.1455,-0.12,0.82,1.40,0.40,4.91,11.28,,,3.84,14.55,11.1920,0.12%
395,396,501016,国泰中证申万证券行业指数,2021-11-15,1.1950,1.1950,-0.56,2.27,0.24,4.58,4.88,-3.82,24.41,48.06,-6.20,19.50,-3.9869,0.12%
396,397,161720,招商中证全指证券公司指数(LOF)A,2021-11-15,1.1946,0.7556,-0.59,2.22,0.18,4.66,4.88,-2.24,26.13,41.30,-6.47,-29.53,-2.3654,0.10%
397,398,008945,上投摩根MSCI中国A股ETF联接C,2021-11-12,1.1440,1.1440,-0.12,0.81,1.38,0.38,4.85,11.17,,,3.75,14.40,11.0787,0.00%
398,399,161027,富国中证全指证券公司指数(LOF)A,2021-11-15,1.0670,0.6410,-0.56,2.20,0.09,4.40,4.81,-1.73,27.13,47.89,-6.07,-32.50,-1.8791,0.12%
399,400,000042,财通中证ESG100指数增强A,2021-11-15,2.0418,2.5306,-0.39,0.47,-1.28,-0.52,4.79,16.49,57.83,84.35,9.53,181.82,15.7556,0.12%
400,401,005735,MSCI中国A股国际通联接C,2021-11-12,1.4367,1.6024,-0.16,0.76,1.27,0.20,4.78,10.36,46.55,82.50,3.08,46.42,10.2440,0.00%
401,402,007410,浦银安盛中证高股息ETF联接A,2021-11-12,1.3583,1.3583,0.36,1.59,0.67,0.82,4.76,3.62,,,8.11,35.83,2.3664,0.12%
402,403,005114,平安沪深300指数量化C,2021-11-12,1.4571,1.4571,-0.14,1.34,1.54,0.19,4.75,11.48,53.31,90.99,3.16,45.71,11.7151,0.00%
403,404,202017,南方深证成份ETF联接A,2021-11-15,1.2814,1.2814,-0.45,0.88,1.51,-0.53,4.74,8.74,56.84,89.58,3.54,28.14,8.5146,0.12%
404,405,160625,鹏华证券保险指数(LOF),2021-11-12,0.8240,1.8870,-0.36,3.26,0,3.91,4.70,-8.75,8.94,31.22,-11.68,81.83,-8.6475,0.12%
405,406,519117,浦银安盛基本面400指数,2021-11-12,1.9020,1.9020,0.26,1.77,-0.26,0.53,4.68,8.25,41.20,53.39,7.88,90.20,7.1549,0.12%
406,407,006034,富国MSCI中国A股国际通,2021-11-15,2.1390,2.1390,-0.18,0.15,-2.07,-0.23,4.68,22.26,70.94,,11.67,113.90,21.2802,0.12%
407,408,000368,汇添富沪深300安中指数,2021-11-15,2.5038,2.5038,0.02,0.46,-1.49,1.16,4.60,10.98,63.26,90.79,5.42,150.38,9.8995,0.12%
408,409,007411,浦银安盛中证高股息ETF联接C,2021-11-12,1.3513,1.3513,0.36,1.59,0.64,0.75,4.60,3.31,,,7.82,35.13,2.0542,0.00%
409,410,162907,泰信中证锐联基本面400指数(LOF),2021-11-15,1.2575,1.8470,-0.39,1.14,-0.32,0.42,4.54,9.92,39.99,43.98,8.78,91.42,8.3605,0.12%
410,411,004345,南方深证成份ETF联接C,2021-11-15,1.2593,1.2593,-0.45,0.87,1.48,-0.63,4.52,8.31,55.60,87.34,3.18,48,8.0827,0.00%
411,412,006339,银华MSCI中国A股联接A,2021-11-15,1.5881,1.5881,-0.31,0.37,-0.45,0.53,4.41,13.83,53.03,,4.83,58.81,13.1794,0.12%
412,413,008201,银华MSCI中国A股联接C,2021-11-15,1.5839,1.5839,-0.31,0.37,-0.46,0.51,4.36,13.72,52.62,,4.74,48.99,13.0738,0.00%
413,414,006098,华宝券商ETF联接A,2021-11-15,1.5705,1.5705,-0.58,2.22,0.11,4.48,4.26,-2.74,27.38,45.77,-6.81,57.05,-2.8535,0.10%
414,415,010561,银华巨潮小盘价值ETF联接,2021-11-15,1.1492,1.1492,-0.05,0.59,-4.13,-1.74,4.24,,,,,14.92,14.98,0.12%
415,416,007788,易方达中证国企带路发起式联接A,2021-11-15,1.3618,1.3618,-0.58,-0.28,-3.49,-2.96,4.22,14.77,,,10.59,36.18,13.0851,0.06%
416,417,007789,易方达中证国企带路发起式联接C,2021-11-15,1.3577,1.3577,-0.58,-0.27,-3.49,-2.98,4.17,14.67,,,10.50,35.77,12.9715,0.00%
417,418,008907,汇添富中证国企一带一路ETF联接A,2021-11-15,1.3946,1.3946,-0.56,-0.13,-3.24,-2.58,4.13,13.62,,,10.16,39.46,11.9413,0.12%
418,419,010153,中加中证500指数增强A,2021-11-15,1.1028,1.1028,-1.01,1.04,-1.48,-4.72,4.06,14.10,,,12.24,10.28,,0.10%
419,420,202021,南方小康ETF联接A,2021-11-15,1.5982,1.6182,-0.42,-0.05,-1.90,2.27,4.05,7.59,34.30,42.49,6.42,62.98,6.3266,0.12%
420,421,007531,华宝券商ETF联接C,2021-11-15,1.5558,1.5558,-0.58,2.21,0.08,4.38,4.05,-3.13,26.39,,-7.13,23.20,-3.2340,0.00%
421,422,008627,南方0-5年江苏城投债C,2021-11-15,1.0405,1.0405,0.04,0.07,0.48,4.05,4.05,4.05,,,4.05,4.05,,0.00%
422,423,006727,博时中债3-5进出口行A,2021-11-15,1.0713,1.1190,0.07,0.06,0.69,0.77,4.02,6.70,9.23,,5.39,12.25,6.5811,0.06%
423,424,008908,汇添富中证国企一带一路ETF联接C,2021-11-15,1.3875,1.3875,-0.56,-0.14,-3.26,-2.66,3.97,13.28,,,9.87,38.75,11.6061,0.00%
424,425,011319,国泰上证综合ETF联接A,2021-11-15,1.0253,1.0253,0.28,1.45,0.07,1.75,3.93,,,,,2.53,2.24,0.10%
425,426,010154,中加中证500指数增强C,2021-11-15,1.0986,1.0986,-1.02,1.03,-1.51,-4.79,3.89,13.71,,,11.93,9.86,,0.00%
426,427,004346,南方小康ETF联接C,2021-11-15,1.5721,1.5921,-0.42,-0.06,-1.93,2.16,3.84,7.16,33.24,41,6.05,27.72,5.9100,0.00%
427,428,011320,国泰上证综合ETF联接C,2021-11-15,1.0229,1.0229,0.28,1.44,0.04,1.67,3.77,,,,,2.29,2,0.00%
428,429,009051,易方达中证红利ETF联接A,2021-11-15,1.1286,1.1756,0.16,1.30,-3.07,-1.78,3.75,10.82,,,13.89,17.33,8.4119,0.06%
429,430,006704,易方达MSCI中国A股联接A,2021-11-15,1.6204,1.6204,-0.34,0.25,-0.53,0.62,3.73,12.43,57.87,,3.91,62.04,11.5387,0.10%
430,431,009052,易方达中证红利ETF联接C,2021-11-15,1.1269,1.1739,0.15,1.29,-3.08,-1.81,3.69,10.69,,,13.78,17.16,8.3036,0.00%
431,432,005561,创金合信红利低波动A,2021-11-12,1.4047,1.4047,-0.58,1.29,-7.88,1.01,3.68,13.36,44.61,62.39,17.74,40.47,11.7324,0.15%
432,433,006705,易方达MSCI中国A股联接C,2021-11-15,1.6123,1.6123,-0.34,0.24,-0.54,0.59,3.67,12.32,57.54,,3.81,61.23,11.4264,0.00%
433,434,007786,富国中证国企一带一路ETF联接A,2021-11-15,1.2911,1.2911,-0.60,-0.31,-3.54,-3.07,3.63,12.56,,,8.94,29.11,10.8560,0.12%
434,435,006961,南方7-10年国开债A,2021-11-15,1.1354,1.1354,0.11,0.08,1.04,1.01,3.62,6.44,10.35,,5.15,13.54,6.2190,0.06%
435,436,320014,诺安沪深300指数增强A,2021-11-15,1.7009,1.7421,-0.14,0.76,-0.64,0.88,3.59,10.25,49.71,85.75,2.35,74.21,9.2980,0.12%
436,437,005562,创金合信红利低波动C,2021-11-12,1.3951,1.3951,-0.59,1.29,-7.91,0.95,3.57,13.12,44.05,61.47,17.53,39.51,11.5099,0.00%
437,438,006962,南方7-10年国开债C,2021-11-15,1.1326,1.1326,0.11,0.08,1.03,0.97,3.57,6.37,10.15,,5.08,13.26,6.1456,0.00%
438,439,530018,建信深证100指数增强,2021-11-12,2.7422,2.7422,-0.46,0.93,2.69,-0.76,3.55,7.91,59.08,105.04,1.16,174.22,8.1650,0.15%
439,440,003358,易方达中债7-10年国开债A,2021-11-15,1.1494,1.1736,0.11,0.06,1,0.96,3.54,6.60,10.89,16.16,5.19,17.43,6.4024,0.08%
440,441,009803,易方达中债7-10年国开债C,2021-11-15,1.1475,1.1717,0.11,0.05,0.98,0.92,3.48,6.49,,,5.09,6.97,6.2964,0.00%
441,442,008435,长信中证转债及可交换债50指数A,2021-11-15,1.0536,1.0536,-0.40,0.90,1.89,1.91,3.43,3.58,,,3,5.36,3.9403,0.05%
442,443,008436,长信中证转债及可交换债50指数C,2021-11-15,1.0506,1.0506,-0.40,0.90,1.88,1.92,3.42,3.36,,,2.81,5.06,3.7372,0.00%
443,444,007787,富国中证国企一带一路ETF联接C,2021-11-15,1.2814,1.2814,-0.60,-0.31,-3.57,-3.17,3.41,12.11,,,8.56,28.14,10.4154,0.00%
444,445,003376,广发中债7-10年国开债指数A,2021-11-15,1.1816,1.1926,0.10,0.06,0.94,0.96,3.39,6.46,10.58,16.70,5.07,19.33,6.2658,0.05%
445,446,010352,诺安沪深300指数增强C,2021-11-15,1.6953,1.6953,-0.15,0.75,-0.67,0.77,3.38,9.88,,,2.01,13.25,8.9451,0.00%
446,447,011062,广发中债7-10年国开债指数E,2021-11-15,1.1805,1.1805,0.10,0.05,0.94,0.95,3.34,,,,,4.91,4.79872,0.00%
447,448,008114,天弘中证红利低波动100A,2021-11-15,1.1882,1.1882,0.47,2.33,-1.35,4.42,3.29,13.06,,,13.79,18.82,10.6465,0.10%
448,449,006286,华泰MSCI中国A股联接A,2021-11-15,1.5649,1.9129,-0.33,0.34,-0.60,0.33,3.24,11.82,54.72,90.70,3.64,92.86,11.0856,0.12%
449,450,501089,方正富邦消费红利指数增强(LOF),2021-11-15,1.4479,1.4479,0.19,0.40,2.88,6.84,3.23,6.50,,,2.42,44.79,4.3695,0.12%
450,451,003377,广发中债7-10年国开债指数C,2021-11-15,1.1586,1.1696,0.10,0.04,0.91,0.87,3.21,6.10,9.82,15.76,4.75,17.02,5.9012,0.00%
451,452,501047,汇添富中证全指证券公司指数A,2021-11-15,1.1605,1.1605,-0.57,2.29,0.09,3.74,3.20,-4.20,27.29,46.49,-8.23,16.05,-4.3436,0.08%
452,453,000312,华安沪深300增强A,2021-11-15,2.5747,2.9347,-0.77,0,-0.80,-1.90,3.19,10.04,55.21,94.79,1.04,216.19,9.9166,0.12%
453,454,008115,天弘中证红利低波动100C,2021-11-15,1.1834,1.1834,0.47,2.32,-1.36,4.37,3.18,12.83,,,13.59,18.34,10.4247,0.00%
454,455,006293,华泰MSCI中国A股联接C,2021-11-15,1.5441,1.8921,-0.34,0.33,-0.63,0.27,3.11,11.54,53.91,88.67,3.41,90.72,10.8078,0.00%
455,456,501048,汇添富中证全指证券公司指数C,2021-11-15,1.1621,1.1621,-0.58,2.28,0.06,3.67,3.06,-4.45,26.66,46.95,-8.44,16.21,-4.5718,0.00%
456,457,006848,博时中债5-10农发行A,2021-11-15,1.0221,1.1198,0.09,0.08,0.85,0.87,3.06,5.80,8.90,,4.58,12.54,5.6460,0.05%
457,458,006473,招商中债1-5年进出口行A,2021-11-15,1.0265,1.1040,0.02,1.33,1.65,1.81,3,5.13,7.82,,4.12,10.79,5.0841,0.05%
458,459,006849,博时中债5-10农发行C,2021-11-15,1.0220,1.1174,0.09,0.08,0.84,0.84,3,5.69,8.68,,4.49,12.28,5.5429,0.00%
459,460,000313,华安沪深300增强C,2021-11-15,2.4563,2.8163,-0.78,-0.01,-0.83,-1.99,2.99,9.61,53.97,92.30,0.69,203.30,9.4870,0.00%
460,461,008236,招商深证100ETF联接A,2021-11-15,1.3320,1.3320,-0.37,0.30,1.07,0.48,2.97,11.43,,,3.14,33.20,11.2415,0.12%
461,462,001021,华夏亚债中国指数A,2021-11-15,1.2430,1.4550,0.16,0,0.81,0.73,2.90,5.97,8.26,12.86,4.63,49.41,5.7971,0.08%
462,463,165515,信诚沪深300指数(LOF)A,2021-11-12,1.2485,1.8101,-0.12,0.96,0.39,-0.12,2.84,9.75,44.85,75.48,2.59,124.38,9.8461,0.12%
463,464,008237,招商深证100ETF联接C,2021-11-15,1.3492,1.3492,-0.37,0.29,1.05,0.42,2.84,11.15,,,2.91,34.92,10.9636,0.00%
464,465,160639,鹏华中证高铁产业指数(LOF),2021-11-12,0.8380,0.3690,0.60,2.57,-1.30,1.33,2.82,0.60,12.81,5.10,1.70,-63.73,0.2394,0.12%
465,466,006728,博时中债3-5进出口行C,2021-11-15,1.0580,1.1042,0.09,0.06,0.69,0.75,2.82,5.40,7.81,,4.13,10.70,5.2784,0.00%
466,467,006451,华富恒定久期国开债A,2021-11-15,1.0803,1.1133,0.08,0.05,0.72,0.73,2.80,5.35,8.15,,4.14,11.57,5.2149,0.05%
467,468,007186,华夏中债3-5年政金债指数A,2021-11-12,1.0568,1.0809,0.05,0,0.52,0.71,2.77,5.49,8.13,,4.13,8.19,5.5218,0.06%
468,469,040002,华安中国A股增强指数,2021-11-15,1.0440,5.0230,-0.29,1.26,1.56,0.58,2.76,10.95,47.42,80.21,3.98,620.92,10.2280,0.15%
469,470,100053,富国上证指数ETF联接A,2021-11-15,1.6020,1.6020,-0.19,1.01,-2.20,1.20,2.76,7.44,30.78,49.86,2.36,60.20,6.4324,0.15%
470,471,006452,华富恒定久期国开债C,2021-11-15,1.0773,1.1103,0.09,0.06,0.71,0.71,2.76,5.27,7.96,,4.07,11.26,5.1177,0.00%
471,472,007187,华夏中债3-5年政金债指数C,2021-11-12,1.0549,1.0788,0.05,0,0.51,0.70,2.71,5.37,7.92,,4.02,7.98,5.4162,0.00%
472,473,161119,易方达中债新综指(LOF)A,2021-11-15,1.5041,1.5041,0.08,0.04,0.73,0.69,2.68,5.25,8.31,13.83,4.48,50.41,5.2377,0.08%
473,474,001023,华夏亚债中国指数C,2021-11-15,1.1910,1.4010,0.17,0,0.76,0.59,2.67,5.49,7.25,11.48,4.29,43.58,5.3144,0.00%
474,475,005788,南方MSCI中国A股联接A,2021-11-15,1.8159,1.8159,-0.35,0.21,-0.73,0.06,2.67,11.17,55.21,91.07,2.14,81.59,10.4357,0.12%
475,476,010769,天弘中证农业主题A,2021-11-15,0.9698,0.9698,-0.63,0.73,6.76,8.50,2.65,,,,,-3.02,-2.41,0.10%
476,477,009059,南方沪深300增强A,2021-11-12,1.4705,1.4705,-0.22,0.80,2.25,-0.29,2.64,4.03,,,-1.36,47.05,4.5800,0.12%
477,478,160807,长盛沪深300指数(LOF),2021-11-12,1.6830,2.0330,-0.12,0.84,0.06,-0.82,2.62,8.24,54,90.11,1.02,115.83,8.2389,0.12%
478,479,005761,招商MSCI中国A股国际ETF联接A,2021-11-15,1.5719,1.5719,-0.34,0.19,-0.72,0.09,2.60,10.21,43.12,72.11,2.63,57.19,9.5195,0.12%
479,480,233010,大摩深证300指数增强,2021-11-15,2.35,2.35,-1.05,-0.38,0.04,-3.13,2.58,9.46,61.85,95.67,1.12,135,10.0556,0.12%
480,481,007080,建信中债5-10国开指数A,2021-11-12,1.0670,1.0967,0.01,0.01,0.68,0.79,2.56,5.12,9.66,,3.85,9.77,5.0817,0.05%
481,482,007171,易方达中债3-5年国开行债A,2021-11-15,1.0057,1.0942,0.10,0.08,0.60,0.76,2.54,5.35,8.71,,3.87,9.76,5.1963,0.04%
482,483,010770,天弘中证农业主题C,2021-11-15,0.9682,0.9682,-0.63,0.72,6.74,8.45,2.54,,,,,-3.18,-2.57,0.00%
483,484,004513,海富通沪深300指数增强A,2021-11-15,1.2990,1.5690,-0.12,0.60,-0.42,0.74,2.52,12,44.99,51.80,3.40,58.63,11.2176,0.10%
484,485,007081,建信中债5-10国开指数C,2021-11-12,1.0651,1.0948,0.01,0.01,0.67,0.78,2.51,5.05,9.49,,3.79,9.58,5.0084,0.00%
485,486,006959,浦银中债3-5年农发债指数A,2021-11-12,1.0376,1.0476,0.04,-0.01,0.62,0.74,2.51,4.40,,,3.65,4.79,4.3976,0.05%
486,487,161120,易方达中债新综指(LOF)C,2021-11-15,1.4664,1.4664,0.08,0.03,0.70,0.60,2.50,4.89,7.56,12.77,4.17,46.64,4.8815,0.00%
487,488,007172,易方达中债3-5年国开行债C,2021-11-15,1.0052,1.0972,0.09,0.08,0.59,0.73,2.49,5.80,9.08,,4.33,10.09,5.6474,0.00%
488,489,006063,景顺长城MSCI中国A股国际通,2021-11-12,1.7420,1.7420,-0.39,0.51,-1.33,-3.20,2.48,14.51,55.83,90.09,6.73,74.20,14.9304,0.15%
489,490,007366,易方达中债3-5年政金融债指数A,2021-11-15,1.0078,1.0738,0.09,0.06,0.54,0.71,2.48,5.24,,,3.73,7.54,5.1073,0.04%
490,491,008340,华富中债-安徽信用债A,2021-11-15,1.0336,1.0536,0.04,0.10,0.58,0.90,2.48,4.83,,,4.38,5.40,4.8485,0.05%
491,492,004512,海富通沪深300指数增强C,2021-11-15,1.3584,1.6414,-0.12,0.61,-0.43,0.71,2.47,11.89,44.77,57.35,3.32,66.79,11.1009,0.00%
492,493,005789,南方MSCI中国A股联接C,2021-11-15,1.7909,1.7909,-0.36,0.20,-0.76,-0.04,2.47,10.71,53.96,88.77,1.78,79.09,10.0006,0.00%
