,序号,基金代码,基金简称,日期,单位净值,累计净值,日增长率,近1周,近1月,近3月,近6月,近1年,近2年,近3年,今年来,成立来,自定义,手续费
959,960,162714,广发深证100指数(LOF)A,2021-11-15,1.7524,1.9716,-0.43,-0.05,0.37,-0.93,-0.35,5.33,50.73,102.78,-1.69,118.29,5.2383,0.12%
960,961,007144,国投瑞银沪深300量化C,2021-11-15,1.5358,1.5358,-0.18,0.23,-2.85,-1.66,-0.35,10.45,50.76,,1.82,53.58,9.6025,0.00%
961,962,165312,建信央视财经50指数(LOF),2021-11-12,1.2173,2.4238,-0.21,0.87,1.30,1.75,-0.38,-0.04,32.45,68.08,-4.08,195.13,0.9454,0.12%
962,963,008776,华安沪深300ETF联接A,2021-11-15,1.1032,1.1032,-0.08,0.90,-0.71,-0.24,-0.39,7.33,,,-0.27,10.32,6.4295,0.05%
963,964,005639,平安300ETF联接A,2021-11-12,1.3845,1.3845,-0.19,0.87,0.17,-1.18,-0.40,3.01,32.70,61.99,-2.77,38.45,3.1055,0.10%
964,965,010704,财通智选消费股票C,2021-11-15,0.8897,0.8897,0.70,0.61,0.84,1.15,-0.41,,,,,-11.03,-11.65,0.00%
965,966,007750,广发优势增长股票,2021-11-15,1.8643,1.8643,-1.24,2.30,1.97,-4.87,-0.43,24.89,,,9.85,86.43,26.8871,0.15%
966,967,009472,广发深证100指数(LOF)C,2021-11-15,1.7479,1.7479,-0.42,-0.06,0.35,-0.99,-0.46,5.11,,,-1.86,40.33,5.0198,0.00%
967,968,008249,工银深证100ETF联接A,2021-11-12,1.0810,1.0810,-0.45,0.86,3.17,-1.03,-0.48,4.36,,,-2.20,8.10,4.4041,0.10%
968,969,008777,华安沪深300ETF联接C,2021-11-15,1.1003,1.1003,-0.09,0.89,-0.74,-0.30,-0.50,7.11,,,-0.45,10.03,6.2108,0.00%
969,970,001242,博时中证淘金大数据100A,2021-11-15,1.1015,1.1015,-0.65,2.28,0.29,-6.34,-0.52,-2.62,25.56,42.06,-4,10.15,-2.4890,0.12%
970,971,008164,南方大盘红利50ETF联接C,2021-11-12,1.1803,1.1803,-0.43,1.10,-5.67,1.90,-0.52,8.46,,,9.02,18.03,8.5433,0.00%
971,972,009127,嘉实基础产业优选股票C,2021-11-12,1.3858,1.3858,1.23,5.82,0,7.48,-0.55,15.48,,,12.33,38.58,12.4381,0.00%
972,973,005259,建信龙头企业股票,2021-11-12,2.1761,2.1761,0.46,0.87,6.41,-2.04,-0.58,13.51,82.68,162.78,1.28,117.61,12.6346,0.15%
973,974,003876,华宝沪深300指数增强A,2021-11-15,2.0811,2.0811,-0.29,0.81,-1.10,-2.03,-0.58,5.95,49.56,93.79,-2.08,108.11,5.4461,0.12%
974,975,005640,平安300ETF联接C,2021-11-12,1.3645,1.3645,-0.20,0.86,0.13,-1.29,-0.60,2.60,31.63,60,-3.11,36.45,2.6944,0.00%
975,976,519032,海富通上证非周期ETF联接,2021-11-15,1.6230,1.6230,0.06,0.19,-1.52,-1.04,-0.61,4.98,36.50,62.95,-4.64,62.30,4.1747,0.12%
976,977,001577,嘉实低价策略股票,2021-11-12,2.3540,2.3540,0.04,1.68,2.48,-0.51,-0.63,7.44,98.99,143.94,2.39,135.40,6.4195,0.15%
977,978,003957,安信量化精选沪深300增强A,2021-11-15,1.8330,1.8330,-0.64,0.19,-1.85,-0.89,-0.63,6.37,56.43,96.40,-2.53,83.30,6.0596,0.08%
978,979,008250,工银深证100ETF联接C,2021-11-12,1.0775,1.0775,-0.45,0.85,3.14,-1.10,-0.64,4.09,,,-2.42,7.75,4.1264,0.00%
979,980,519686,交银上证180公司治理联接,2021-11-15,1.6440,,0.06,0.86,-0.84,0.80,-0.72,5.86,27.34,41.72,0.80,64.40,4.5165,0.15%
980,981,003958,安信量化精选沪深300增强C,2021-11-15,1.8089,1.8089,-0.64,0.18,-1.87,-0.94,-0.73,6.14,55.79,95.22,-2.71,80.89,5.8427,0.00%
981,982,006255,中邮中证价值回报量化策略A,2021-11-12,1.2701,1.2701,-0.27,0.57,-1.50,-3.62,-0.73,-2.07,23.94,,0.46,27.01,-2.7489,0.10%
982,983,165521,信诚中证800金融(LOF)A,2021-11-12,1.1086,1.8606,-0.41,2.24,-0.88,2.18,-0.75,-0.36,8.44,29.86,-3.60,106.23,0.1682,0.12%
983,984,007404,华宝沪深300指数增强C,2021-11-15,2.0614,2.0614,-0.30,0.81,-1.14,-2.13,-0.78,5.53,48.38,,-2.41,75.27,5.0292,0.00%
984,985,110030,易方达沪深300量化增强,2021-11-15,3.2631,3.2631,-0.11,0.45,-1.55,-1.23,-0.81,2.40,35.06,63,-4.02,226.31,1.6239,0.15%
985,986,501043,汇添富沪深300指数A,2021-11-15,1.5258,1.5258,-0.11,0.66,-0.86,-0.75,-0.81,6.08,42.91,75.10,-1.15,52.58,5.2142,0.08%
986,987,000979,景顺长城沪港深精选股票,2021-11-12,1.5460,1.5460,0.45,0.59,-2.77,0.13,-0.90,5.96,35.14,54.14,4.25,54.60,5.9630,0.15%
987,988,660008,农银沪深300指数A,2021-11-12,1.7525,1.7525,-0.19,0.91,0.18,-1.28,-0.91,1.48,29.47,59.77,-4.04,75.25,1.5942,0.12%
988,989,006256,中邮中证价值回报量化策略C,2021-11-12,1.2551,1.2551,-0.26,0.57,-1.52,-3.71,-0.92,-2.46,22.98,,0.11,25.51,-3.1260,0.00%
989,990,003634,嘉实农业产业股票,2021-11-12,2.2687,2.2687,1.86,3.54,8.71,8.20,-0.93,10.99,65.33,161.10,0.20,126.87,9.8857,0.15%
990,991,501045,汇添富沪深300指数C,2021-11-15,1.5150,1.5150,-0.11,0.66,-0.88,-0.82,-0.93,5.81,42.20,74,-1.37,51.50,4.9547,0.00%
991,992,240016,华宝上证180价值联接,2021-11-15,2.22,2.25,-0.09,0.82,-2.16,1.60,-0.94,4.96,21.38,35.78,3.40,128.23,3.8803,0.15%
992,993,007178,浙商中华预期高股息A,2021-11-15,1.0950,1.0950,-1.61,-1.93,-7.17,-3.03,-0.98,15.12,12.46,,14.61,9.50,16.7174,0.12%
993,994,161607,融通巨潮100指数A(LOF),2021-11-12,1.3750,3.35,-0.29,1.18,1.93,0.29,-1.01,4.05,41.44,82.29,-4.04,544.91,4.8225,0.15%
994,995,399001,中海上证50指数增强,2021-11-15,1.5360,1.7080,0,0.72,-1.79,1.25,-1.03,3.16,28.54,55.05,-4.24,75.05,1.9920,0.12%
995,996,000613,国寿安保沪深300ETF联接,2021-11-12,1.3001,2.0201,-0.18,0.90,0.15,-1.21,-1.05,2.45,28.94,56.29,-3.28,129.93,2.5315,0.10%
996,997,001878,嘉实沪港深精选股票,2021-11-12,2.2710,2.3390,1.02,1.70,2.48,-2.82,-1.05,8.82,47.28,78.54,-3.57,137.42,7.4267,0.15%
997,998,007605,嘉实沪深300红利低波动ETF联接A,2021-11-12,1.0773,1.0773,-0.41,0.83,-3.55,3,-1.10,2.22,,,3.75,7.73,2.2494,0.12%
998,999,161812,银华深证100指数(LOF),2021-11-15,1.4890,1.4890,-0.40,0.13,0.47,-1.39,-1.13,4.49,51.30,98.68,-4.18,98.98,4.3266,0.12%
999,1000,320010,诺安中证100指数A,2021-11-15,2.0130,2.1330,0.15,0.85,-1.66,1.46,-1.13,4.90,42.89,84.53,-3.50,117.19,3.7687,0.12%
1000,1001,007216,浙商中华预期高股息C,2021-11-15,1.0874,1.0874,-1.61,-1.94,-7.19,-3.11,-1.15,14.72,11.70,,14.26,8.74,16.3124,0.00%
1001,1002,008088,华夏中证全指房地产ETF联接A,2021-11-15,0.9282,0.9282,-0.77,5.98,-2.63,1.66,-1.19,-4.79,,,-0.60,-7.18,-4.8617,0.12%
1002,1003,004874,融通巨潮100指数C,2021-11-12,1.2090,1.7620,-0.25,1.17,1.94,0.25,-1.23,3.52,40.24,80.06,-4.44,69.29,4.3088,0.00%
1003,1004,519300,大成沪深300指数A,2021-11-12,1.1578,2.9874,-0.22,0.99,-0.15,-0.73,-1.24,1.57,32.06,58.71,-3.08,302.52,1.5042,0.12%
1004,1005,007096,大成沪深300指数C,2021-11-12,1.1541,1.3934,-0.21,0.99,-0.15,-0.75,-1.27,1.47,31.61,,-3.16,36.51,1.4101,0.00%
1005,1006,502040,长盛上证50指数(LOF),2021-11-12,1.1354,1.1354,-0.38,0.58,-0.91,0.81,-1.28,2.29,34.23,72.99,-4.80,89.90,2.8442,0.12%
1006,1007,010351,诺安中证100指数C,2021-11-15,2.0050,2.0050,0.15,0.86,-1.67,1.42,-1.28,4.54,,,-3.84,8.03,3.3557,0.00%
1007,1008,000051,华夏沪深300ETF联接A,2021-11-12,1.6740,1.6740,-0.20,0.91,0.20,-1.26,-1.29,1.40,27.98,56.59,-4.20,67.40,1.5222,0.12%
1008,1009,007606,嘉实沪深300红利低波动ETF联接C,2021-11-12,1.0689,1.0689,-0.41,0.83,-3.58,2.90,-1.30,1.81,,,3.39,6.89,1.8388,0.00%
1009,1010,002332,汇丰晋信沪港深A,2021-11-15,1.8121,1.8671,-0.33,5.90,4.43,1.45,-1.31,6.55,50.79,84.12,-5.66,90.51,6.4711,0.15%
1010,1011,005137,长信沪深300指数增强A,2021-11-15,1.6177,1.6177,-0.77,-0.23,-3.11,-4.86,-1.35,12.56,56.51,82.34,0.89,61.77,12.8869,0.08%
1011,1012,008089,华夏中证全指房地产ETF联接C,2021-11-15,0.9228,0.9228,-0.77,5.97,-2.66,1.59,-1.35,-5.08,,,-0.87,-7.72,-5.1408,0.00%
1012,1013,160706,嘉实沪深300ETF联接A,2021-11-12,1.1979,3.3171,-0.19,0.90,0.15,-1.36,-1.37,0.77,26.35,54.61,-4.50,458.83,0.8683,0.15%
1013,1014,481009,工银沪深300指数A,2021-11-12,1.1809,1.9690,-0.19,0.91,0.20,-1.26,-1.37,1.26,27.63,55.70,-4.18,123.55,1.3501,0.12%
1014,1015,213010,宝盈中证100指数增强A,2021-11-12,2.3390,2.3390,-0.38,0.43,-1.47,0.39,-1.43,3.54,41.33,86.82,-3.31,133.90,3.9094,0.12%
1015,1016,005658,华夏沪深300ETF联接C,2021-11-12,1.6541,1.6541,-0.19,0.91,0.17,-1.34,-1.44,1.10,27.24,55.17,-4.44,20.39,1.2239,0.00%
1016,1017,005102,工银沪深300ETF联接A,2021-11-12,1.2341,1.2341,-0.02,1.21,0.40,-1.27,-1.49,-0.02,23.05,,-4.27,23.41,0.1055,0.10%
1017,1018,008926,泰康沪深300ETF联接A,2021-11-12,1.1322,1.1322,-0.18,0.89,0.19,-1.35,-1.49,1.01,,,-4.46,13.22,1.1164,0.10%
1018,1019,519193,万家消费成长,2021-11-12,2.4539,2.4539,0.93,2.15,2,-2.27,-1.51,0.64,54.66,122.52,-5.81,145.39,1.0251,0.15%
1019,1020,007448,长信沪深300指数增强C,2021-11-15,1.5989,1.5989,-0.77,-0.23,-3.15,-4.96,-1.55,12.11,55.23,,0.53,68.78,12.4425,0.00%
1020,1021,002333,汇丰晋信沪港深C,2021-11-15,1.7598,1.8148,-0.33,5.89,4.39,1.32,-1.56,6.02,49.29,81.27,-6.06,85.12,5.9526,0.00%
1021,1022,006937,工银沪深300指数C,2021-11-12,1.1727,1.3929,-0.19,0.89,0.16,-1.36,-1.57,0.86,26.60,,-4.52,39.83,0.9575,0.00%
1022,1023,160724,嘉实沪深300ETF联接C,2021-11-12,1.1101,1.4877,-0.20,0.89,0.11,-1.46,-1.58,0.38,25.35,52.89,-4.82,45.67,0.4765,0.00%
1023,1024,008934,大成科技消费股票A,2021-11-12,0.9936,0.9936,0.74,1.16,-1.20,-1.99,-1.58,-1.51,,,-8.88,-0.50,-1.8182,0.15%
1024,1025,005103,工银沪深300ETF联接C,2021-11-12,1.2262,1.2262,-0.02,1.21,0.38,-1.33,-1.60,-0.25,22.41,,-4.47,22.62,-0.1303,0.00%
1025,1026,003761,国泰中证500指数增强C,2021-11-15,1.2219,1.2848,-2.59,-1.11,-5.31,-8.86,-1.60,-0.45,29.12,51.77,1.19,28.67,1.1895,0.00%
1026,1027,003760,国泰中证500指数增强A,2021-11-15,1.2382,1.3020,-2.59,-1.10,-5.31,-8.86,-1.61,-0.44,29.17,53.59,1.20,30.39,1.1933,0.10%
1027,1028,410008,华富中证100指数,2021-11-15,2.2130,2.2130,0.09,0.60,-1.90,0.45,-1.63,6.85,43.77,86.51,-1.63,121.30,5.7139,0.12%
1028,1029,003194,汇添富中证上海国企ETF联接,2021-11-15,0.8811,0.8811,0.34,-0.29,-2.73,3.92,-1.65,-6.84,-1.78,6.35,-5.39,-11.89,-7.9463,0.12%
1029,1030,008927,泰康沪深300ETF联接C,2021-11-12,1.1260,1.1260,-0.18,0.89,0.15,-1.44,-1.69,0.61,,,-4.79,12.60,0.7156,0.00%
1030,1031,005268,鹏华优势企业,2021-11-12,2.2185,2.2185,0.43,2.08,7.04,0.78,-1.70,6.40,77.13,183.22,-5.31,121.85,6.5102,0.15%
1031,1032,519180,万家180指数,2021-11-12,1.1261,3.4661,-0.19,0.71,-0.46,-0.41,-1.71,0.87,18.74,40.66,-5.07,350.10,1.0953,0.15%
1032,1033,000835,华润元大富时中国A50指数A,2021-11-12,2.9210,2.9210,-0.60,-0.07,-1.37,0.71,-1.72,6.18,45.11,90.29,-1.59,192.10,6.7851,0.12%
1033,1034,003366,浙商汇金中证转型成长指数,2021-11-12,1.0250,1.0250,0.10,1.59,-1.91,-5.96,-1.73,-7.99,24.54,44.16,-9.69,2.50,-7.7408,0.15%
1034,1035,007580,宝盈中证100指数增强C,2021-11-12,2.2970,2.2970,-0.35,0.44,-1.50,0.22,-1.84,2.73,39.13,,-3.97,45.75,3.0969,0.00%
1035,1036,007541,新华MSCI中国A股国际ETF联接,2021-11-12,1.3757,1.3757,-0.19,0.70,0.84,-1.16,-1.85,2.43,38.67,,-3.87,37.57,2.2901,0.12%
1036,1037,010573,华润元大富时中国A50指数C,2021-11-12,2.9122,2.9122,-0.60,-0.08,-1.40,0.63,-1.86,5.86,,,-1.85,4.94,6.4673,0.00%
1037,1038,040190,华安上证龙头ETF联接,2021-11-15,1.5150,1.5150,0.13,1.13,-0.85,1.07,-1.88,-0.39,22.47,32.78,-1.94,51.50,-1.2402,0.12%
1038,1039,161816,银华中证等权重90指数(LOF),2021-11-15,1.0080,1.0080,-0.25,0.82,0.09,0.64,-1.90,0.92,47.33,75.44,-4.25,43.28,0.5522,0.12%
1039,1040,000577,安信价值精选股票,2021-11-15,4.8670,4.8670,-0.57,0.75,0.12,0.89,-1.91,10.49,69.76,106.05,0.35,386.70,9.9259,0.15%
1040,1041,001899,东海社会安全,2021-11-15,0.7130,0.7130,0.71,2.89,-0.70,-5.69,-1.93,-5.06,9.69,21.47,-2.46,-28.70,-6.4729,0.12%
1041,1042,360001,光大量化股票,2021-11-15,1.4296,3.6948,-0.92,-0.92,-4.42,-6.88,-1.94,5.33,41.66,71.82,-1.04,510.23,5.8931,0.15%
1042,1043,006138,国联安价值优选股票,2021-11-12,1.8705,1.8705,0.09,3.77,3.17,-0.12,-1.94,0.59,52,83.18,-1.78,87.05,0.0910,0.15%
1043,1044,006712,前海开源MSCI中国A股消费A,2021-11-15,2.2808,2.2808,-0.21,-1.86,-3.83,1.09,-1.96,9.93,67.52,,-1.78,128.08,8.8852,0.12%
1044,1045,009877,中银内核驱动股票A,2021-11-15,1.1529,1.1529,-1.71,1.05,-4.94,-3.13,-1.96,12.75,,,0,15.29,13.0615,0.15%
1045,1046,008935,大成科技消费股票C,2021-11-12,0.9831,0.9831,0.75,1.15,-1.27,-2.18,-1.97,-2.30,,,-9.51,-1.55,-2.5959,0.00%
1046,1047,200002,长城久泰沪深300指数A,2021-11-15,2.4268,5.2868,-0.29,0.43,-2.99,-3.18,-2.03,4.93,35.99,69.29,-3.06,536.77,4.2849,0.15%
1047,1048,020011,国泰沪深300指数A,2021-11-15,1.0231,1.7043,-0.10,0.73,-0.89,-0.66,-2.04,4.21,36.37,64.63,-3.11,18.22,3.3711,0.15%
1048,1049,202015,南方沪深300联接基金A,2021-11-15,2.0184,2.1784,-0.11,0.68,-0.85,-0.68,-2.04,3.58,35.75,65.48,-3.24,130.22,2.7302,0.12%
1049,1050,001027,前海开源中证大农业指数增强,2021-11-15,1.3770,1.3770,0.15,0.22,2.99,3.15,-2.06,5.28,46.49,106.76,-1.92,37.70,3.6953,0.12%
1050,1051,006713,前海开源MSCI中国A股消费C,2021-11-15,2.2677,2.2677,-0.20,-1.86,-3.84,1.04,-2.06,9.72,66.85,,-1.95,126.77,8.6705,0.00%
1051,1052,008189,国泰中证钢铁ETF联接A,2021-11-15,1.5375,1.5375,-0.25,-0.41,-9.98,-14.91,-2.10,27.82,,,29.85,53.75,24.7592,0.10%
1052,1053,001626,国泰央企改革股票,2021-11-15,2.2120,2.2120,-0.72,0.59,1.79,-6.19,-2.12,2.69,70.02,124.11,-5.91,121.20,2.7201,0.15%
1053,1054,110020,易方达沪深300ETF联接A,2021-11-15,1.7802,1.7802,-0.11,0.66,-0.87,-0.70,-2.17,3.13,31.66,58.37,-3.63,78.02,2.3078,0.12%
1054,1055,006912,长城久泰沪深300指数C,2021-11-15,1.7062,2.3352,-0.29,0.43,-3.02,-3.25,-2.17,4.60,35.14,,-3.34,70.49,3.9513,0.00%
1055,1056,519100,长盛中证100指数,2021-11-12,1.4236,2.5796,-0.36,0.51,-1.37,0.35,-2.18,2.58,38.69,73.48,-4.13,216.46,2.9161,0.15%
1056,1057,001552,天弘中证证券保险A,2021-11-15,0.9696,0.9696,-0.42,1.91,-0.15,3.20,-2.19,-9.09,13.44,36.95,-13.44,-3.04,-9.7339,0.10%
1057,1058,011384,南方远见回报股票A,2021-11-15,0.9823,0.9823,0.61,1.45,0.01,2.47,-2.19,,,,,-1.77,-2.37,0.15%
1058,1059,004342,南方沪深300联接基金C,2021-11-15,2.0056,2.1656,-0.11,0.68,-0.88,-0.78,-2.24,3.17,34.68,63.52,-3.57,60.85,2.3239,0.00%
1059,1060,168203,中融国证钢铁行业指数(LOF),2021-11-15,1.2620,1.2620,-0.32,2.84,-7.39,-13.29,-2.24,31.48,64.14,19.39,36.13,-45.73,28.3699,0.00%
1060,1061,004752,广发中证传媒ETF联接A,2021-11-15,0.7833,0.7833,3.16,4.93,11.25,13.51,-2.25,-12.63,5.49,8.96,-8.28,-21.67,-15.7831,0.12%
1061,1062,008190,国泰中证钢铁ETF联接C,2021-11-15,1.5293,1.5293,-0.26,-0.42,-10,-14.97,-2.25,27.43,,,29.51,52.93,24.3956,0.00%
1062,1063,007339,易方达沪深300ETF联接C,2021-11-15,1.7710,1.7710,-0.11,0.65,-0.89,-0.76,-2.27,2.92,31.14,,-3.80,33.12,2.1078,0.00%
1063,1064,001553,天弘中证证券保险C,2021-11-15,0.9556,0.9556,-0.43,1.91,-0.18,3.14,-2.30,-9.28,12.98,36.13,-13.60,-4.44,-9.9127,0.00%
1064,1065,002310,创金合信沪深300指数增强A,2021-11-12,1.6195,1.7575,-0.12,1.42,-0.30,-3.64,-2.32,4.31,45.66,86.82,-2.57,83.20,4.8628,0.15%
1065,1066,005867,国泰沪深300指数C,2021-11-15,1.1650,1.1650,-0.10,0.72,-0.94,-0.80,-2.34,3.64,34.95,63.10,-3.58,42.37,2.8123,0.00%
1066,1067,740101,长安沪深300非周期,2021-11-15,1.6220,2.1260,0.12,0.31,-0.61,-1.70,-2.35,1.88,45.99,83.28,-5.26,148.97,1.1868,0.15%
1067,1068,004753,广发中证传媒ETF联接C,2021-11-15,0.7829,0.7829,3.16,4.92,11.22,13.45,-2.35,-12.81,5.10,8.83,-8.44,-21.71,-15.9579,0.00%
1068,1069,002315,创金合信沪深300指数增强C,2021-11-12,1.6177,1.7627,-0.12,1.42,-0.30,-3.66,-2.37,4.21,45.36,86.74,-2.66,84.08,4.7598,0.00%
1069,1070,008240,东财上证50A,2021-11-15,1.3123,1.3123,0.05,0.83,-1.96,0.83,-2.40,4.43,,,-4.03,31.23,3.2431,0.10%
1070,1071,270010,广发沪深300ETF联接A,2021-11-15,2.3844,2.6744,-0.10,0.71,-0.86,-0.86,-2.42,2.89,29.24,55.74,-3.94,191.41,2.0479,0.12%
1071,1072,450009,国富中小盘股票,2021-11-15,2.7380,3.7520,0.77,2.16,0.48,-0.33,-2.42,16.71,71.56,130.98,9.65,395.10,14.8837,0.15%
1072,1073,164818,工银中证传媒指数(LOF)A,2021-11-15,0.9231,0.2816,3.19,2.45,8.42,11.03,-2.45,-13.21,4.43,13.11,-8.32,-74.04,-13.2375,0.10%
1073,1074,011385,南方远见回报股票C,2021-11-15,0.9785,0.9785,0.61,1.44,-0.04,2.31,-2.48,,,,,-2.15,-2.74,0.00%
1074,1075,000411,景顺长城优质成长股票,2021-11-12,1.7570,2.1070,-0.45,0.57,-1.13,-4.09,-2.50,6.23,45.09,79.10,-0.68,122.43,6.7436,0.15%
1075,1076,002987,广发沪深300ETF联接C,2021-11-15,2.3523,2.3523,-0.10,0.71,-0.88,-0.91,-2.52,2.69,28.73,54.75,-4.10,62.44,1.8469,0.00%
1076,1077,008241,东财上证50C,2021-11-15,1.3060,1.3060,0.05,0.83,-1.97,0.77,-2.52,4.18,,,-4.23,30.60,2.9904,0.00%
1077,1078,005662,嘉实金融精选股票A,2021-11-12,1.4418,1.4418,-0.44,5.57,1.27,3.52,-2.55,2.71,15.64,45.39,1.34,44.18,4.2667,0.15%
1078,1079,450008,国富沪深300指数增强,2021-11-15,1.7290,2.0720,-0.40,0.52,-2.81,-3.73,-2.59,5.62,46.15,86.31,-1.54,128.50,5.0848,0.12%
1079,1080,000961,天弘沪深300ETF联接A,2021-11-15,1.5648,1.5648,-0.13,0.64,-0.96,-0.96,-2.61,2.73,31.58,60.13,-3.98,56.48,1.9256,0.10%
1080,1081,040180,华安上证180ETF联接,2021-11-15,1.7425,1.7425,-0.18,0.43,-1.44,-0.26,-2.61,2.72,20.41,41.28,-4.74,74.25,1.7604,0.12%
1081,1082,003884,汇安沪深300指数增强A,2021-11-12,1.8587,1.8587,0.12,2.31,3.80,-2.97,-2.62,3.93,51.79,88.76,-1.59,85.87,4.0822,0.12%
1082,1083,009106,嘉合同顺智选股票A,2021-11-15,0.9712,1.1212,0.07,-0.05,-1.84,-4.83,-2.64,12.54,,,3.15,12.07,11.8065,0.15%
1083,1084,001703,银华沪港深增长股票,2021-11-15,2.5970,2.6670,0.12,2.36,-0.23,-5.25,-2.66,5.18,63.23,110.80,-7.51,176.33,3.8846,0.15%
1084,1085,004606,上投摩根优选多因子股票,2021-11-12,1.4696,1.4696,-0.13,0.28,3.75,-1.95,-2.66,-0.28,33.78,72.65,-4.83,46.96,-0.2376,0.15%
1085,1086,011418,汇添富消费精选两年持有股票A,2021-11-15,0.9740,0.9740,0.01,-0.43,-0.46,0.13,-2.66,,,,,-2.60,-2.61,0.15%
1086,1087,217027,招商央视财经50指数A,2021-11-15,2.9845,2.9845,0.21,1.66,1.57,2.37,-2.67,1.25,33.95,73.59,-4.32,198.45,0.6183,0.12%
1087,1088,006743,中融央视财经50ETF联接A,2021-11-15,1.42,1.42,0.19,1.38,1.43,1.67,-2.70,0.89,30.34,,-4.18,42,0.3398,0.12%
1088,1089,005918,天弘沪深300ETF联接C,2021-11-15,1.3816,1.3816,-0.12,0.63,-0.97,-1,-2.71,2.53,31.07,59.19,-4.15,38.16,1.7207,0.00%
1089,1090,460300,华泰柏瑞沪深300ETF联接A,2021-11-15,1.1933,2.0473,-0.10,0.44,-1.16,-1.19,-2.72,2.01,28.67,54.96,-4.38,128.96,1.2382,0.10%
1090,1091,164401,前海开源中证健康产业指数,2021-11-15,1.0771,1.0771,0.98,3.81,3.01,-0.31,-2.78,1.71,66.91,129.79,1.69,95.84,-0.3178,0.12%
1091,1092,009550,汇添富开放优势6个月持有期股票A,2021-11-15,1.0657,1.0657,-0.57,0.31,-1.74,-0.45,-2.78,0.63,,,-6.68,6.57,0.5252,0.15%
1092,1093,010854,汇添富沪深300基本面增强指数A,2021-11-15,0.8813,0.8813,-0.47,0.69,-1.16,-4.33,-2.78,,,,,-11.87,-11.45,0.15%
1093,1094,005663,嘉实金融精选股票C,2021-11-12,1.4153,1.4153,-0.44,5.56,1.23,3.38,-2.80,2.20,14.46,43.25,0.90,41.53,3.7534,0.00%
1094,1095,006744,中融央视财经50ETF联接C,2021-11-15,1.4046,1.4046,0.19,1.37,1.41,1.61,-2.80,0.67,29.59,,-4.36,40.46,0.1357,0.00%
1095,1096,519116,浦银安盛沪深300指数增强,2021-11-12,1.50,2.2340,-0.27,0.81,-0.67,-2.40,-2.81,3.60,40.10,80.37,-3.87,129.06,4.0875,0.12%
1096,1097,003885,汇安沪深300指数增强C,2021-11-12,1.7149,1.7149,0.12,2.30,3.76,-3.07,-2.83,3.51,50.60,86.56,-1.93,71.49,3.6757,0.00%
1097,1098,006131,华泰柏瑞沪深300ETF联接C,2021-11-15,1.1824,1.9564,-0.09,0.44,-1.18,-1.25,-2.84,1.77,28.02,53.66,-4.58,48.38,0.9873,0.00%
1098,1099,009240,泰康蓝筹优势一年持有股票,2021-11-12,1.0864,1.0864,-0.16,1.04,-0.39,2.16,-2.84,5.43,,,-6.99,8.64,3.7037,0.15%
1099,1100,000512,国泰沪深300指数增强A,2021-11-15,1.4812,2.3606,-0.16,0.56,-2.38,-4.76,-2.85,2.32,41.77,59.11,-5.70,162.21,1.6933,0.10%
1100,1101,100038,富国沪深300指数增强A,2021-11-15,2.0720,2.4280,-0.29,0.58,-1.57,-2.49,-2.86,6.09,27.74,58.93,-1.15,157.62,5.4287,0.12%
1101,1102,011419,汇添富消费精选两年持有股票C,2021-11-15,0.9720,0.9720,0.01,-0.43,-0.49,0.03,-2.86,,,,,-2.80,-2.81,0.00%
1102,1103,004410,招商央视财经50指数C,2021-11-15,2.9324,2.9324,0.21,1.65,1.54,2.26,-2.87,0.84,32.86,71.49,-4.67,62.28,0.2089,0.00%
1103,1104,009107,嘉合同顺智选股票C,2021-11-15,0.9624,1.1124,0.07,-0.05,-1.88,-4.96,-2.89,11.98,,,2.71,11.16,11.2500,0.00%
1104,1105,002063,国泰沪深300指数增强C,2021-11-15,1.4533,2.3302,-0.16,0.56,-2.39,-4.79,-2.91,2.22,41.49,58.96,-5.79,56.56,1.5969,0.00%
1105,1106,010341,招商产业精选股票A,2021-11-15,0.9745,0.9745,-3.35,-5.54,-1.61,-3.53,-2.92,,,,-5.73,-2.55,0.83,0.15%
1106,1107,006786,泰康港股通大消费指数A,2021-11-12,1.4557,1.4557,0.85,2.80,4.11,-3.17,-2.93,4.17,41.78,,-5.73,45.57,-0.0412,0.10%
1107,1108,180003,银华-道琼斯88指数,2021-11-15,1.7918,3.8303,-0.20,0.39,-0.37,-2.48,-2.96,14.12,60.81,100.03,-0.58,766.37,13.3427,0.15%
1108,1109,005235,银华食品饮料量化股票发起式A,2021-11-15,2.5209,2.5209,0.86,-2.14,-0.08,2.74,-2.97,16.32,97.67,203.87,0.26,152.09,12.7639,0.15%
1109,1110,162509,国联安中证100指数(LOF),2021-11-12,0.9770,0.9770,-0.41,0.41,-1.61,-0.10,-2.98,1.23,38.28,74.10,-4.87,122.82,1.5903,0.12%
1110,1111,000311,景顺长城沪深300指数增强,2021-11-12,2.73,3.07,-0.18,0.66,-1.30,-3.77,-3.02,3.21,29.75,56.99,-2.40,221.15,3.7628,0.12%
1111,1112,202211,南方中证100指数A,2021-11-15,1.6318,2.1086,0.18,0.70,-1.91,0.77,-3.02,3.69,38.97,72.20,-3.67,150.70,2.5628,0.12%
1112,1113,004190,招商沪深300指数增强A,2021-11-15,1.7380,1.7380,-0.40,1.08,-2.98,-2.35,-3.05,0.95,41.28,77.75,-5.17,73.80,0.6344,0.12%
